LOCUS	LEFT_LOCUS	RIGHT_LOCUS	LEFT_POS	RIGHT_POS	SUPPORT	INTERVAL_SIZE	LG
gi|205361329|dbj|AB459434.1|	dDocent_Contig_326304	dDocent_Contig_16583	62.35	66.13	trub	3.77999999999999	8
384405324	dDocent_Contig_6502	dDocent_Contig_17120	53.81	50.66	poli	3.15000000000001	3
109177576	dDocent_Contig_5988	dDocent_Contig_18848	1.54	1.54	dlab,poli	0	1
78228705	dDocent_Contig_257318	dDocent_Contig_92557	30.94	28.75	gacu,poli	2.19	12
gi|205361291|dbj|AB459396.1|	dDocent_Contig_132541	dDocent_Contig_308023	37.63	39.18	poli	1.55	4
78227412	dDocent_Contig_92660	dDocent_Contig_17991	30.33	30.33	lcal,onil,dlab,poli	0	20
109177278	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
118772645	dDocent_Contig_23286	dDocent_Contig_4603	41.02	43.05	lcal,dlab,poli	2.02999999999999	12
78229491	dDocent_Contig_326304	dDocent_Contig_128759	62.35	64.69	lcal,tnig	2.34	8
78228288	dDocent_Contig_296700	dDocent_Contig_359111	22.43	21.45	gacu,lcal,tnig,dlab	0.98	4
384405249	dDocent_Contig_2375	dDocent_Contig_74727	10.04	10.04	lcal	0	23
109177548	dDocent_Contig_114038	dDocent_Contig_125660	34.03	30.16	gacu	3.87	21
78225536	dDocent_Contig_24685	dDocent_Contig_1177	26.37	23.58	poli	2.79	10
109176007	dDocent_Contig_53339	dDocent_Contig_9019	25.22	24.6	gacu,lcal,onil,dlab,poli	0.619999999999997	4
384405670	dDocent_Contig_58266	dDocent_Contig_29194	49.06	49.06	poli	0	2
78225760	dDocent_Contig_122871	dDocent_Contig_66601	10.5	10	gacu	0.5	7
384405410	dDocent_Contig_3889	dDocent_Contig_163599	55.65	53.79	lcal	1.86	6
384404517	dDocent_Contig_37785	dDocent_Contig_134968	31.28	31.06	onil,dlab,poli	0.220000000000002	16
118772550	dDocent_Contig_28149	dDocent_Contig_24873	63.74	64.05	poli	0.309999999999995	11
gi|226049647|dbj|AB459074.1|	dDocent_Contig_109281	dDocent_Contig_79280	72.89	73.22	lcal,poli	0.329999999999998	4
384404978	dDocent_Contig_56244	dDocent_Contig_22663	9.9	15.46	gacu	5.56	14
109176400	dDocent_Contig_114038	dDocent_Contig_125660	34.03	30.16	gacu	3.87	21
384405312	dDocent_Contig_68707	dDocent_Contig_112373	40.8	39.8	lcal,onil,dlab,poli	1	3
384405489	dDocent_Contig_52068	dDocent_Contig_7017	18.22	18.37	lcal,dlab,poli	0.150000000000002	20
118772781	dDocent_Contig_221197	dDocent_Contig_24841	66.53	66.53	dlab	0	4
78225379	dDocent_Contig_190056	dDocent_Contig_2583	44.22	44.61	lcal,trub,tnig,dlab,poli	0.390000000000001	11
78229806	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
115383095	dDocent_Contig_23695	dDocent_Contig_13478	31.6	32.31	dlab	0.710000000000001	13
384404724	dDocent_Contig_1328	dDocent_Contig_63273	29.52	30.6	tnig,onil	1.08	19
118772591	dDocent_Contig_296700	dDocent_Contig_191599	22.43	22.21	poli	0.219999999999999	4
118772630	dDocent_Contig_56759	dDocent_Contig_327	49.16	47.04	poli	2.12	13
118772763	dDocent_Contig_66352	dDocent_Contig_145912	10.33	10.33	gacu,lcal,dlab,poli	0	9
384404923	dDocent_Contig_5372	dDocent_Contig_11122	18.01	10.72	tnig	7.29	18
118772535	dDocent_Contig_4785	dDocent_Contig_318878	34.05	33.38	lcal,onil,dlab,poli	0.669999999999995	6
78228755	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
384405216	dDocent_Contig_4522	dDocent_Contig_109945	57.28	57.29	poli	0.00999999999999801	9
78229483	dDocent_Contig_326304	dDocent_Contig_16583	62.35	66.13	gacu,trub,dlab	3.77999999999999	8
gi|226022805|dbj|AB459016.1|	dDocent_Contig_45297	dDocent_Contig_99398	60.77	61.39	poli	0.619999999999997	15
78230402	dDocent_Contig_56759	dDocent_Contig_327	49.16	47.04	tnig,poli	2.12	13
78226329	dDocent_Contig_24685	dDocent_Contig_1177	26.37	23.58	poli	2.79	10
118772475	dDocent_Contig_208354	dDocent_Contig_149785	58.84	58.84	lcal,onil,dlab,poli	0	16
78229633	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
109175540	dDocent_Contig_114038	dDocent_Contig_125660	34.03	30.16	gacu	3.87	21
384405554	dDocent_Contig_123378	dDocent_Contig_90815	59.58	56.8	lcal,onil,dlab	2.78	23
384404546	dDocent_Contig_17991	dDocent_Contig_92660	30.33	30.33	gacu,lcal,tnig,onil,dlab,poli	0	20
384405051	dDocent_Contig_190056	dDocent_Contig_2583	44.22	44.61	lcal,tnig,poli	0.390000000000001	11
109177350	dDocent_Contig_57353	dDocent_Contig_36101	47.63	47.85	gacu,tnig,onil	0.219999999999999	19
78228620	dDocent_Contig_123378	dDocent_Contig_90815	59.58	56.8	lcal,onil	2.78	23
384404635	dDocent_Contig_22103	dDocent_Contig_15637	1.91	2.22	lcal,onil,dlab	0.31	7
78228651	dDocent_Contig_5320	dDocent_Contig_6648	22.92	14.45	trub	8.47	5
384404454	dDocent_Contig_53753	dDocent_Contig_50700	35.89	36.06	dlab	0.170000000000002	21
gi|226069297|dbj|AB459290.1|	dDocent_Contig_104302	dDocent_Contig_75304	52.43	52.24	lcal	0.189999999999998	2
118772459	dDocent_Contig_958	dDocent_Contig_116082	34.21	33.37	gacu,lcal,poli	0.840000000000003	11
384404446	dDocent_Contig_99997	dDocent_Contig_23502	33.45	36.55	dlab	3.09999999999999	4
215336819	dDocent_Contig_21444	dDocent_Contig_7358	18.58	4.9	tnig	13.68	4
384404820	dDocent_Contig_186532	dDocent_Contig_3831	32.66	33.66	gacu,lcal,onil,poli	1	5
78229508	dDocent_Contig_97663	dDocent_Contig_137743	47.85	51.67	dlab	3.82	19
384405388	dDocent_Contig_91723	dDocent_Contig_78100	46.39	46.39	lcal,onil,poli	0	12
78227058	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	gacu,lcal	0	16
78228140	dDocent_Contig_3663	dDocent_Contig_15338	44.95	45.62	gacu,poli	0.669999999999995	22
78226588	dDocent_Contig_23884	dDocent_Contig_24688	61.84	61.17	lcal,dlab,poli	0.670000000000002	6
384404961	dDocent_Contig_34693	dDocent_Contig_19189	4.94	4.63	lcal,dlab	0.31	23
109177463	dDocent_Contig_152786	dDocent_Contig_54366	42.48	41.47	dlab,poli	1.01	3
384405409	dDocent_Contig_16443	dDocent_Contig_31238	50.31	52.87	onil,dlab	2.56	6
384405153	dDocent_Contig_84804	dDocent_Contig_6885	0	0	poli	0	24
78228986	dDocent_Contig_11296	dDocent_Contig_95424	29.74	31.33	lcal,trub,dlab,poli	1.59	9
78226422	dDocent_Contig_182167	dDocent_Contig_16645	46.54	46.94	gacu,dlab,poli	0.399999999999999	17
78229223	dDocent_Contig_189129	dDocent_Contig_19889	9.27	9.27	gacu,lcal,tnig,poli	0	15
384405531	dDocent_Contig_228442	dDocent_Contig_76476	64.32	65.87	onil	1.55000000000001	10
78226077	dDocent_Contig_172365	dDocent_Contig_68707	43.48	40.8	dlab	2.68	3
115383051	dDocent_Contig_2375	dDocent_Contig_74727	10.04	10.04	gacu,lcal	0	23
gi|226049683|dbj|AB459110.1|	dDocent_Contig_196865	dDocent_Contig_288155	33.74	33.78	lcal,poli	0.0399999999999991	8
384405740	dDocent_Contig_20683	dDocent_Contig_4899	16.85	18.42	dlab	1.57	9
78227361	dDocent_Contig_66352	dDocent_Contig_145912	10.33	10.33	gacu,dlab	0	9
78229814	dDocent_Contig_16668	dDocent_Contig_49203	14.82	9.75	gacu	5.07	12
115383091	dDocent_Contig_5987	dDocent_Contig_157143	47.33	50.64	poli	3.31	21
gi|226022791|dbj|AB459002.1|	dDocent_Contig_4135	dDocent_Contig_35436	24.19	24.44	dlab	0.25	1
78229288	dDocent_Contig_223192	dDocent_Contig_120494	26.94	28.97	lcal,poli	2.03	9
109175020	dDocent_Contig_23286	dDocent_Contig_4603	41.02	43.05	trub,tnig,onil,poli	2.02999999999999	12
384404686	dDocent_Contig_9265	dDocent_Contig_286764	58.84	58.84	dlab,poli	0	16
78227445	dDocent_Contig_57353	dDocent_Contig_36101	47.63	47.85	gacu,tnig,onil,poli	0.219999999999999	19
78225303	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	gacu,lcal,trub,onil,poli	1.34	19
78229358	dDocent_Contig_12674	dDocent_Contig_118320	19.91	20.25	dlab	0.34	10
78229761	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	gacu,lcal,trub,tnig,onil,poli	1.34	19
78227772	dDocent_Contig_347143	dDocent_Contig_165474	23.11	23.11	lcal,dlab	0	18
384405628	dDocent_Contig_48707	dDocent_Contig_182167	57.78	46.54	trub,onil	11.24	17
78229617	dDocent_Contig_152786	dDocent_Contig_54366	42.48	41.47	dlab,poli	1.01	3
78230114	dDocent_Contig_169742	dDocent_Contig_13506	47.17	47.61	dlab,poli	0.439999999999998	6
gi|226069245|dbj|AB459238.1|	dDocent_Contig_17973	dDocent_Contig_19091	21.62	22.14	gacu,lcal,trub,onil,dlab,poli	0.52	7
109178580	dDocent_Contig_238701	dDocent_Contig_43065	9.63	9.32	poli	0.31	16
384404828	dDocent_Contig_103632	dDocent_Contig_161221	40.17	41.29	lcal,poli	1.12	5
gi|205361358|dbj|AB459463.1|	dDocent_Contig_50518	dDocent_Contig_719	39	38.57	gacu,lcal,onil,dlab,poli	0.43	10
78226283	dDocent_Contig_115366	dDocent_Contig_183123	47.84	43.43	lcal,dlab,poli	4.41	16
109177135	dDocent_Contig_40683	dDocent_Contig_69223	29.43	28.43	tnig	1	24
384404885	dDocent_Contig_234405	dDocent_Contig_166134	71.55	71.55	gacu,poli	0	18
78226791	dDocent_Contig_38050	dDocent_Contig_35078	24.95	25.28	tnig,onil,dlab,poli	0.330000000000002	5
118772586	dDocent_Contig_1422	dDocent_Contig_27079	36.68	37.34	poli	0.660000000000004	13
5039359	dDocent_Contig_42789	dDocent_Contig_66601	8.83	10	lcal,trub,tnig,dlab	1.17	7
384404784	dDocent_Contig_9044	dDocent_Contig_91723	39.27	46.39	trub	7.12	12
112785084	dDocent_Contig_58262	dDocent_Contig_134002	15.24	15.86	lcal,poli	0.619999999999999	24
384404279	dDocent_Contig_183753	dDocent_Contig_161242	54.58	54.43	lcal,dlab	0.149999999999999	1
78230465	dDocent_Contig_3765	dDocent_Contig_25389	37.97	38.05	gacu,lcal,trub,tnig	0.0799999999999983	12
384405435	dDocent_Contig_193822	dDocent_Contig_31144	3.34	3.34	onil,poli	0	6
109177451	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
384405644	dDocent_Contig_52143	dDocent_Contig_53396	28.59	27.87	tnig	0.719999999999999	16
384404510	dDocent_Contig_58288	dDocent_Contig_282858	33.8	35.8	poli	2	16
5039389	dDocent_Contig_41980	dDocent_Contig_397105	6.58	6.58	lcal,dlab,poli	0	6
gi|205361303|dbj|AB459408.1|	dDocent_Contig_41089	dDocent_Contig_149361	25.49	26.83	lcal,dlab,poli	1.34	2
78228834	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
109175392	dDocent_Contig_55414	dDocent_Contig_329394	24.6	25.37	lcal,trub,dlab	0.77	3
78229824	dDocent_Contig_103135	dDocent_Contig_167115	0	0	tnig	0	24
118772608	dDocent_Contig_19718	dDocent_Contig_95836	47.18	49.2	gacu,lcal,trub,tnig,onil,dlab	2.02	8
78229860	dDocent_Contig_90559	dDocent_Contig_172285	29.07	23.27	trub	5.8	10
78228318	dDocent_Contig_78148	dDocent_Contig_53447	68.23	68.23	poli	0	16
gi|226049767|dbj|AB459194.1|	dDocent_Contig_67603	dDocent_Contig_71287	31.7	32.08	gacu,lcal,onil,dlab,poli	0.379999999999999	5
384405617	dDocent_Contig_5988	dDocent_Contig_18848	1.54	1.54	poli	0	1
384404764	dDocent_Contig_51314	dDocent_Contig_73600	53.56	52.81	poli	0.75	10
78226460	dDocent_Contig_102544	dDocent_Contig_187802	13.06	10.72	gacu,lcal	2.34	18
384405378	dDocent_Contig_14368	dDocent_Contig_123429	53.27	50.9	gacu,lcal,trub,tnig,onil,dlab	2.37	12
384405136	dDocent_Contig_3207	dDocent_Contig_38804	12.91	14.49	lcal,onil,dlab,poli	1.58	24
384404776	dDocent_Contig_390204	dDocent_Contig_73753	35.39	35.39	dlab,poli	0	10
75976387	dDocent_Contig_349127	dDocent_Contig_3156	6.59	6.59	gacu,lcal,tnig,onil,dlab,poli	0	7
109176176	dDocent_Contig_10333	dDocent_Contig_182167	45	46.54	lcal,trub,onil,poli	1.54	17
109176922	dDocent_Contig_189298	dDocent_Contig_37785	31.06	31.28	onil	0.220000000000002	16
118772790	dDocent_Contig_36882	dDocent_Contig_349127	6.59	6.59	gacu,lcal,trub,tnig,onil,dlab,poli	0	7
gi|226069314|dbj|AB459307.1|	dDocent_Contig_123246	dDocent_Contig_8508	0	0	lcal	0	7
78226874	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	gacu,lcal,trub,onil,poli	1.34	19
gi|226022693|dbj|AB458904.1|	dDocent_Contig_167913	dDocent_Contig_59834	42.72	46.14	poli	3.42	14
384404900	dDocent_Contig_4533	dDocent_Contig_29128	35.19	35.19	poli	0	18
gi|226049791|dbj|AB459218.1|	dDocent_Contig_68790	dDocent_Contig_36931	14.7	14.39	poli	0.309999999999999	10
118772417	dDocent_Contig_6233	dDocent_Contig_55414	24.91	24.6	lcal,poli	0.309999999999999	3
78228679	dDocent_Contig_20987	dDocent_Contig_376782	28.32	28.17	dlab	0.149999999999999	20
118772414	dDocent_Contig_192305	dDocent_Contig_19718	45.8	47.18	gacu,onil,dlab,poli	1.38	8
78225808	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	lcal,onil,dlab,poli	0.900000000000002	19
78228066	dDocent_Contig_91640	dDocent_Contig_160022	35.6	36.76	poli	1.16	24
gi|226022746|dbj|AB458957.1|	dDocent_Contig_16492	dDocent_Contig_113794	11.75	11.13	poli	0.619999999999999	22
384405338	dDocent_Contig_137371	dDocent_Contig_1422	34.63	36.68	poli	2.05	13
384405200	dDocent_Contig_126738	dDocent_Contig_146256	37.62	36.04	poli	1.58	9
gi|226069252|dbj|AB459245.1|	dDocent_Contig_154408	dDocent_Contig_164687	13.88	13.88	onil,poli	0	1
78229956	dDocent_Contig_14563	dDocent_Contig_125630	16.17	18.8	gacu,onil,dlab	2.63	24
384404727	dDocent_Contig_9976	dDocent_Contig_113826	40.71	39.17	poli	1.54	19
384405210	dDocent_Contig_42416	dDocent_Contig_40313	41.08	64.01	tnig	22.93	9
78225387	dDocent_Contig_343391	dDocent_Contig_219112	20.91	18.6	poli	2.31	16
78227235	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	gacu,lcal,dlab	0	16
118772360	dDocent_Contig_27537	dDocent_Contig_172365	46.91	43.48	poli	3.43	3
109177354	dDocent_Contig_24685	dDocent_Contig_1177	26.37	23.58	poli	2.79	10
384404328	dDocent_Contig_53753	dDocent_Contig_50700	35.89	36.06	lcal	0.170000000000002	21
118772367	dDocent_Contig_124556	dDocent_Contig_85008	27.55	26.88	lcal,dlab,poli	0.670000000000002	3
384405461	dDocent_Contig_5988	dDocent_Contig_33993	1.54	1.54	dlab	0	1
384405514	dDocent_Contig_182167	dDocent_Contig_16645	46.54	46.94	dlab,poli	0.399999999999999	17
384405374	dDocent_Contig_388381	dDocent_Contig_3150	44.52	45.06	gacu,lcal,tnig,poli	0.539999999999999	12
109176937	dDocent_Contig_97663	dDocent_Contig_137743	47.85	51.67	trub,dlab	3.82	19
109177971	dDocent_Contig_121559	dDocent_Contig_288916	37.13	37.13	gacu,trub,onil,poli	0	20
384405107	dDocent_Contig_96441	dDocent_Contig_36018	21.03	20.73	poli	0.300000000000001	8
78228928	dDocent_Contig_19203	dDocent_Contig_8704	8.44	13.38	onil	4.94	17
78230403	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	gacu,lcal,dlab	0	16
118772624	dDocent_Contig_83538	dDocent_Contig_93946	24.31	24	gacu,lcal,trub,dlab	0.309999999999999	16
gi|205361360|dbj|AB459465.1|	dDocent_Contig_3406	dDocent_Contig_16173	24.09	27.4	lcal	3.31	7
384404487	dDocent_Contig_9237	dDocent_Contig_22610	58.84	58.84	lcal,poli	0	16
78229456	dDocent_Contig_55414	dDocent_Contig_329394	24.6	25.37	trub,dlab,poli	0.77	3
384405244	dDocent_Contig_107634	dDocent_Contig_12988	38.58	39.69	lcal,onil,dlab	1.11	22
118772600	dDocent_Contig_36882	dDocent_Contig_349127	6.59	6.59	gacu,lcal,onil,dlab	0	7
118772429	dDocent_Contig_22103	dDocent_Contig_15637	1.91	2.22	lcal,onil	0.31	7
157734167	dDocent_Contig_190056	dDocent_Contig_2583	44.22	44.61	lcal,trub,tnig,dlab,poli	0.390000000000001	11
78230368	dDocent_Contig_101087	dDocent_Contig_33993	1.54	1.54	lcal	0	1
gi|226069280|dbj|AB459273.1|	dDocent_Contig_144226	dDocent_Contig_62487	59.13	59.13	poli	0	22
109175628	dDocent_Contig_16160	dDocent_Contig_34954	36.98	36.85	onil	0.129999999999995	16
384405726	dDocent_Contig_20865	dDocent_Contig_15311	49.4	52.27	lcal,poli	2.87	10
78225969	dDocent_Contig_21728	dDocent_Contig_69113	49.24	47.63	onil	1.61	22
gi|12083716|dbj|AB046760.1|	dDocent_Contig_40222	dDocent_Contig_4144	35.43	34.6	lcal	0.829999999999998	3
78225323	dDocent_Contig_62766	dDocent_Contig_27344	35.77	35.77	gacu,tnig	0	23
40725524	dDocent_Contig_2844	dDocent_Contig_125713	11.48	13.87	gacu,lcal,tnig	2.39	19
118772490	dDocent_Contig_41980	dDocent_Contig_351298	6.58	6.58	poli	0	6
78226012	dDocent_Contig_169742	dDocent_Contig_13506	47.17	47.61	dlab,poli	0.439999999999998	6
78230075	dDocent_Contig_21728	dDocent_Contig_69113	49.24	47.63	onil	1.61	22
gi|24024791|dbj|AU090535.2|	dDocent_Contig_8489	dDocent_Contig_400071	4.05	5.12	poli	1.07	17
384405155	dDocent_Contig_103135	dDocent_Contig_20111	0	0	gacu,dlab,poli	0	24
78227962	dDocent_Contig_28647	dDocent_Contig_26733	18.96	20.2	lcal,dlab	1.24	2
78226920	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
78227467	dDocent_Contig_121559	dDocent_Contig_288916	37.13	37.13	gacu,trub,onil,poli	0	20
384404280	dDocent_Contig_5819	dDocent_Contig_1291	30.97	30.97	gacu	0	1
384404478	dDocent_Contig_53339	dDocent_Contig_9019	25.22	24.6	gacu,lcal,onil,dlab,poli	0.619999999999997	4
109177150	dDocent_Contig_172285	dDocent_Contig_48611	23.27	20.59	gacu,trub,dlab	2.68	10
109178752	dDocent_Contig_1291	dDocent_Contig_339848	30.97	30.97	lcal,dlab	0	1
384404537	dDocent_Contig_11448	dDocent_Contig_15918	32.49	31.26	trub,tnig,onil,dlab	1.23	20
78229516	dDocent_Contig_12674	dDocent_Contig_118320	19.91	20.25	dlab	0.34	10
gi|226049712|dbj|AB459139.1|	dDocent_Contig_2154	dDocent_Contig_264891	12.64	15.1	trub	2.46	10
384404735	dDocent_Contig_3187	dDocent_Contig_87834	58.07	58.07	lcal,onil,poli	0	10
384404982	dDocent_Contig_56244	dDocent_Contig_22663	9.9	15.46	gacu	5.56	14
384405558	dDocent_Contig_53753	dDocent_Contig_50700	35.89	36.06	gacu,lcal,dlab	0.170000000000002	21
78228923	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
78229594	dDocent_Contig_48250	dDocent_Contig_1301	41.28	41.28	gacu,trub,onil,dlab,poli	0	10
109175567	dDocent_Contig_152786	dDocent_Contig_54366	42.48	41.47	dlab,poli	1.01	3
118772497	dDocent_Contig_62851	dDocent_Contig_59202	68.23	68.23	poli	0	16
384404410	dDocent_Contig_30705	dDocent_Contig_136639	51.8	58.76	gacu	6.96	15
384405207	dDocent_Contig_266400	dDocent_Contig_4522	59.33	57.28	poli	2.05	9
gi|12584631|emb|AJ305222.1|	dDocent_Contig_58288	dDocent_Contig_146886	33.8	33.8	gacu,trub,onil	0	16
gi|226069316|dbj|AB459309.1|	dDocent_Contig_39270	dDocent_Contig_26852	28.22	30.29	poli	2.07	19
109178494	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	gacu,lcal,trub,onil,poli	1.34	19
118772598	dDocent_Contig_23307	dDocent_Contig_25572	37.23	37.23	gacu,lcal,dlab,poli	0	15
gi|5734592|dbj|AB030937.1|	dDocent_Contig_37011	dDocent_Contig_34060	3.62	2.14	lcal	1.48	10
78227124	dDocent_Contig_99714	dDocent_Contig_178579	65.98	65.67	lcal,trub,tnig,onil,dlab	0.310000000000002	20
384404495	dDocent_Contig_130341	dDocent_Contig_14591	47.84	47.84	poli	0	16
78230366	dDocent_Contig_156793	dDocent_Contig_87663	31.35	29.44	gacu,lcal,dlab,poli	1.91	14
109177690	dDocent_Contig_75304	dDocent_Contig_21226	52.24	52.59	gacu,lcal,onil,dlab,poli	0.350000000000001	2
gi|226022729|dbj|AB458940.1|	dDocent_Contig_105544	dDocent_Contig_360326	63.92	65.61	poli	1.69	4
384404469	dDocent_Contig_360326	dDocent_Contig_39758	65.61	65.61	trub,poli	0	4
118772353	dDocent_Contig_115366	dDocent_Contig_183123	47.84	43.43	poli	4.41	16
78228865	dDocent_Contig_24685	dDocent_Contig_1177	26.37	23.58	trub,onil,poli	2.79	10
384405166	dDocent_Contig_19606	dDocent_Contig_103135	0	0	poli	0	24
384404912	dDocent_Contig_4533	dDocent_Contig_29128	35.19	35.19	dlab,poli	0	18
78225671	dDocent_Contig_75304	dDocent_Contig_21226	52.24	52.59	gacu,lcal,onil,dlab,poli	0.350000000000001	2
384404802	dDocent_Contig_2154	dDocent_Contig_9013	12.64	11.59	poli	1.05	10
384405196	dDocent_Contig_333677	dDocent_Contig_125297	33.15	35.31	lcal,poli	2.16	9
384404958	dDocent_Contig_11249	dDocent_Contig_52023	10.6	10.6	lcal,onil,dlab	0	23
109177518	dDocent_Contig_35440	dDocent_Contig_326641	42.03	40.62	tnig,onil	1.41	7
78228795	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,tnig,onil,dlab,poli	0.900000000000002	19
384405161	dDocent_Contig_14449	dDocent_Contig_31210	0	0	poli	0	24
118772639	dDocent_Contig_53181	dDocent_Contig_56126	59.13	59.13	lcal,onil,dlab,poli	0	22
384405780	dDocent_Contig_79280	dDocent_Contig_359613	73.22	73.22	poli	0	4
384404874	dDocent_Contig_200778	dDocent_Contig_165225	71.39	69.38	onil	2.01000000000001	18
78226447	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	gacu,lcal,trub,onil,poli	1.34	19
78227872	dDocent_Contig_144356	dDocent_Contig_97513	31.94	33.01	tnig,poli	1.07	20
109178006	dDocent_Contig_189298	dDocent_Contig_25548	31.06	31.06	trub,tnig,onil,dlab,poli	0	16
78227356	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	gacu,lcal,trub,tnig,onil,dlab,poli	0.900000000000002	19
384404460	dDocent_Contig_15402	dDocent_Contig_360326	66.22	65.61	trub	0.609999999999999	4
gi|12083705|dbj|AB046749.1|	dDocent_Contig_52743	dDocent_Contig_29138	47.61	50.34	poli	2.73	1
78229469	dDocent_Contig_12674	dDocent_Contig_118320	19.91	20.25	dlab	0.34	10
78226961	dDocent_Contig_333677	dDocent_Contig_125297	33.15	35.31	lcal,tnig,onil,dlab,poli	2.16	9
34022137	dDocent_Contig_11296	dDocent_Contig_95424	29.74	31.33	lcal,poli	1.59	9
gi|226069273|dbj|AB459266.1|	dDocent_Contig_14694	dDocent_Contig_6502	56.24	53.81	poli	2.43	3
gi|226022703|dbj|AB458914.1|	dDocent_Contig_289693	dDocent_Contig_172625	44.17	48.29	dlab	4.12	4
384405276	dDocent_Contig_53181	dDocent_Contig_286444	59.13	59.13	poli	0	22
gi|205361260|dbj|AB459365.1|	dDocent_Contig_105366	dDocent_Contig_25932	67.06	67.57	poli	0.509999999999991	12
115383012	dDocent_Contig_276086	dDocent_Contig_384998	21.11	21.22	poli	0.109999999999999	6
384405384	dDocent_Contig_99236	dDocent_Contig_22902	55.83	59.39	lcal,poli	3.56	12
78225738	dDocent_Contig_12674	dDocent_Contig_118320	19.91	20.25	dlab	0.34	10
384405796	dDocent_Contig_167913	dDocent_Contig_59834	42.72	46.14	poli	3.42	14
78229339	dDocent_Contig_53339	dDocent_Contig_9019	25.22	24.6	gacu,lcal,onil,dlab,poli	0.619999999999997	4
gi|226049698|dbj|AB459125.1|	dDocent_Contig_26877	dDocent_Contig_50990	28.94	28.89	lcal,dlab	0.0500000000000007	18
gi|226049764|dbj|AB459191.1|	dDocent_Contig_172678	dDocent_Contig_29317	15.46	13.92	poli	1.54	14
384405089	dDocent_Contig_249952	dDocent_Contig_192305	44.25	45.8	poli	1.55	8
gi|226049737|dbj|AB459164.1|	dDocent_Contig_19222	dDocent_Contig_121755	15.57	17.12	lcal,trub,onil,dlab	1.55	19
384405451	dDocent_Contig_236367	dDocent_Contig_5401	8.38	8.69	poli	0.309999999999999	11
